PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.5845845845845846,0.9999886658296551,0.9901896932839355,0.9797870864998579
0.5865865865865866,0.9999888712485333,0.9903282987544735,0.9801897154581477
0.5885885885885885,0.9999890724389905,0.9904647264031762,0.9805841797564805
0.5905905905905906,0.999989269498712,0.9905990139125183,0.9809706454180772
0.5925925925925926,0.999989462522876,0.9907311982537531,0.9813492751656717
0.5945945945945946,0.9999896516042244,0.990861315701418,0.9817202284824305
0.5965965965965966,0.9999898368331315,0.9909894018475203,0.9820836616719699
0.5985985985985985,0.9999900182976705,0.9911154916154171,0.9824397279174775
0.6006006006006006,0.9999901960836782,0.9912396192733909,0.9827885773399364
0.6026026026026026,0.9999903702748174,0.9913618184479313,0.9831303570554616
0.6046046046046046,0.9999905409526372,0.9914821221367283,0.9834652112317479
0.6066066066066066,0.9999907081966324,0.991600562721384,0.9837932811436381
0.6086086086086087,0.9999908720843003,0.9917171719798489,0.9841147052278142
0.6106106106106106,0.9999910326911956,0.9918319810985895,0.9844296191366203
0.6126126126126126,0.9999911900909845,0.9919450206844933,0.9847381557910195
0.6146146146146146,0.9999913443554961,0.9920563207765175,0.9850404454326952
0.6166166166166166,0.9999914955547736,0.9921659108570855,0.9853366156753012
0.6186186186186187,0.9999916437571226,0.9922738198632405,0.9856267915548693
0.6206206206206206,0.9999917890291585,0.9923800761975572,0.9859110955793806
0.6226226226226226,0.999991931435853,0.9924847077388218,0.9861896477775091
0.6246246246246246,0.9999920710405784,0.9925877418524813,0.9864625657465456
0.6266266266266266,0.999992207905151,0.9926892054008707,0.9867299646995097
0.6286286286286287,0.9999923420898731,0.9927891247532209,0.9869919575114586
0.6306306306306306,0.999992473653574,0.9928875257954534,0.9872486547650015
0.6326326326326326,0.9999926026536496,0.9929844339397665,0.9875001647950271
0.6346346346346347,0.9999927291461004,0.9930798741340181,0.9877465937326557
0.6366366366366366,0.9999928531855693,0.9931738708709069,0.9879880455484215
0.6386386386386387,0.9999929748253776,0.9932664481969622,0.988224622094698
0.6406406406406406,0.9999930941175605,0.9933576297213402,0.9884564231473723
0.6426426426426426,0.9999932111129008,0.9934474386244364,0.9886835464467798
0.6446446446446447,0.9999933258609621,0.9935358976663142,0.9889060877379084
0.6466466466466466,0.9999934384101213,0.9936230291949572,0.9891241408098813
0.6486486486486487,0.9999935488075998,0.9937088551543466,0.9893377975347272
0.6506506506506506,0.9999936570994936,0.9937933970923692,0.9895471479054492
0.6526526526526526,0.9999937633308029,0.9938766761685591,0.9897522800734011
0.6546546546546547,0.9999938675454613,0.9939587131616762,0.9899532803849806
0.6566566566566566,0.9999939697863627,0.9940395284771271,0.9901502334176484
0.6586586586586587,0.9999940700953889,0.9941191421542303,0.9903432220152845
0.6606606606606606,0.9999941685134358,0.9941975738733287,0.99053232732289
0.6626626626626626,0.9999942650804393,0.9942748429627551,0.9907176288206447
0.6646646646646647,0.9999943598353991,0.9943509684056514,0.9908992043573293
0.6666666666666666,0.9999944528164038,0.994425968846646,0.9910771301831223
0.6686686686686687,0.9999945440606539,0.9944998625983934,0.9912514809817814
0.6706706706706707,0.9999946336044847,0.9945726676479769,0.9914223299022186
0.6726726726726726,0.9999947214833882,0.994644401663179,0.9915897485894776
0.6746746746746747,0.9999948077320349,0.9947150819986226,0.9917538072151243
0.6766766766766766,0.9999948923842946,0.994784725701784,0.9919145745070589
0.6786786786786787,0.9999949754732567,0.9948533495188835,0.9920721177787589
0.6806806806806807,0.99999505703125,0.9949209699006527,0.9922265029579622
0.6826826826826827,0.9999951370898621,0.9949876030079847,0.9923777946148002
0.6846846846846847,0.9999952156799576,0.9950532647174672,0.9925260559893878
0.6866866866866866,0.9999952928316969,0.9951179706268026,0.9926713490188824
0.6886886886886887,0.9999953685745534,0.9951817360601165,0.9928137343640182
0.6906906906906907,0.9999954429373311,0.9952445760731577,0.9929532714351251
0.6926926926926927,0.9999955159481809,0.9953065054583928,0.993090018417643
0.6946946946946947,0.9999955876346173,0.995367538749995,0.993224032297136
0.6966966966966966,0.9999956580235336,0.9954276902287326,0.9933553688838199
0.6986986986986987,0.9999957271412182,0.995486973926758,0.9934840828366082
0.7007007007007007,0.9999957950133688,0.9955454036322987,0.9936102276866843
0.7027027027027027,0.9999958616651073,0.9956029928942536,0.9937338558606127
0.7047047047047047,0.999995927120994,0.9956597550266955,0.9938550187029915
0.7067067067067067,0.9999959914050415,0.9957157031132833,0.9939737664986589
0.7087087087087087,0.9999960545407275,0.9957708500115846,0.9940901484944586
0.7107107107107107,0.999996116551009,0.9958252083573107,0.9942042129205749
0.7127127127127127,0.9999961774583338,0.9958787905684673,0.9943160070114413
0.7147147147147147,0.9999962372846539,0.9959316088494202,0.9944255770262348
0.7167167167167167,0.9999962960514369,0.9959836751948804,0.9945329682689598
0.7187187187187187,0.9999963537796781,0.9960350013938091,0.9946382251081309
0.7207207207207207,0.9999964104899115,0.9960855990332436,0.9947413909960618
0.7227227227227228,0.9999964662022216,0.9961354795020477,0.9948425084877669
0.7247247247247247,0.9999965209362536,0.9961846539945866,0.9949416192594829
0.7267267267267267,0.999996574711224,0.9962331335143282,0.9950387641268185
0.7287287287287287,0.9999966275459318,0.9962809288773732,0.9951339830625378
0.7307307307307307,0.9999966794587669,0.9963280507159143,0.9952273152139842
0.7327327327327328,0.9999967304677212,0.9963745094816279,0.9953187989201538
0.7347347347347347,0.9999967805903974,0.996420315448996,0.9954084717284211
0.7367367367367368,0.9999968298440186,0.9964654787185655,0.995496370410927
0.7387387387387387,0.9999968782454369,0.9965100092201401,0.9955825309806341
0.7407407407407407,0.9999969258111426,0.996553916715911,0.9956669887070554
0.7427427427427428,0.9999969725572726,0.9965972108035248,0.9957497781316628
0.7447447447447447,0.9999970184996183,0.9966399009190916,0.9958309330829823
0.7467467467467468,0.9999970636536346,0.9966819963401331,0.9959104866913808
0.7487487487487487,0.9999971080344469,0.9967235061884735,0.9959884714035511
0.7507507507507507,0.9999971516568592,0.9967644394330732,0.9960649189967007
0.7527527527527528,0.9999971945353618,0.9968048048928074,0.9961398605924505
0.7547547547547547,0.9999972366841383,0.9968446112391897,0.9962133266704487
0.7567567567567568,0.9999972781170727,0.9968838669990429,0.9962853470817052
0.7587587587587588,0.9999973188477567,0.9969225805571176,0.9963559510616524
0.7607607607607607,0.9999973588894958,0.9969607601586596,0.996425167242938
0.7627627627627628,0.9999973982553169,0.9969984139119277,0.9964930236679542
0.7647647647647647,0.9999974369579738,0.9970355497906619,0.9965595478011096
0.7667667667667668,0.999997475009954,0.9970721756365042,0.9966247665408474
